ENTITY_ID,TOTAL_RECIEVE_ADDRESSES,TOTAL_RECIEVE_TRANSACTIONS,TOTAL_BTC_RECEIVED,TOTAL_SPEND_ADDRESSES,TOTAL_SPEND_TRANSACTIONS,TOTAL_BTC_SPENT
1089044225,2,1,0.000140,1,1,0.000280
1089041068,2,1,0.000158,1,1,0.000316
1089045264,2,1,0.000090,1,1,0.000180
1089044923,2,1,0.000088,1,1,0.000176
1089049030,1,1,0.008017,0,0,0.000000
1088721152,1,0,0.010690,1,1,0.021380
1089048118,2,1,0.004106,1,1,0.007612
1089046999,2,1,0.230617,0,0,0.000000
1089055315,1,1,0.000133,0,0,0.000000
1089045910,2,1,0.002274,0,0,0.000000
1089046961,2,1,0.008166,0,0,0.000000
1089042567,2,1,0.000144,1,1,0.000288
1089039630,2,1,0.002983,1,1,0.005966
1073741824081,1,3,0.000180,1,1,0.000216
1089053730,1,1,0.001092,0,0,0.000000
1089047461,1,3,0.000675,0,0,0.000000
1089041324,1,1,0.000000,0,0,0.000000
1089036361,2,1,0.330022,0,0,0.000000
128849018891,2,14,263.889849,2,4,266.797998
1089041939,1,1,0.000000,0,0,0.000000
1089038628,2,1,0.009213,0,0,0.000000
1089043836,2,1,0.000140,1,1,0.000280
1089048923,2,1,0.000096,2,2,0.000185
472446402568,1,0,0.004002,1,1,0.004002
1058334677,1,0,0.053124,1,1,0.106248
1089047464,2,1,0.002007,2,2,0.004003
1089036407,1,1,0.000070,1,1,0.000140
1089044829,2,1,0.000086,1,1,0.000172
1089054063,2,1,0.001155,0,0,0.000000
1089045329,2,1,0.000072,1,1,0.000144
1089051702,2,1,0.133925,0,0,0.000000
1089032994,1,0,0.159647,1,1,0.319294
1089036888,1,1,0.012682,0,0,0.000000
1089044624,2,1,0.000088,1,1,0.000176
1089049637,2,1,0.055388,0,0,0.000000
1089044706,2,1,0.000106,1,1,0.000212
824633720833,2,5,0.020990,2,1,0.028488
1089055048,2,1,0.001141,0,0,0.000000
1089023102,1,0,2.909511,1,1,5.819022
1089026715,1,0,0.000140,1,1,0.000280
1089041861,1,1,0.000000,0,0,0.000000
1089053646,2,1,0.002604,0,0,0.000000
1089053268,2,1,0.002018,0,0,0.000000
1089046921,2,1,0.023437,0,0,0.000000
1088967983,1,0,1.288898,1,1,6.444490
1089043562,1,1,0.000000,0,0,0.000000
1089046150,2,1,0.033441,1,1,0.065638
1089036513,2,1,0.133206,1,1,0.007831
1089045731,2,1,0.000476,1,1,0.000952
446676598801,1,1,0.000332,1,1,0.000332
1089048072,2,1,0.000024,1,1,0.000048
1089048529,1,1,0.000007,1,1,0.000007
1089037886,2,1,38.785854,0,0,0.000000
1089044060,1,1,0.000000,0,0,0.000000
1089048142,1,1,0.000005,0,0,0.000000
1089044498,2,1,0.006855,1,1,0.013710
781684047899,2,0,0.001558,2,1,0.001558
1089037221,2,1,0.000005,0,0,0.000000
1088968420,1,0,0.000839,1,1,0.001678
1089050310,2,3,0.171339,0,0,0.000000
1089049410,2,1,0.002274,0,0,0.000000
1089050331,2,1,0.046000,0,0,0.000000
1089049731,1,3,0.093684,1,1,0.343508
1089052551,2,1,0.000003,0,0,0.000000
1089037239,2,1,0.000005,0,0,0.000000
1236950581300,1,13,0.227146,1,1,0.441916
1089041259,1,1,0.000000,0,0,0.000000
1089041857,1,1,0.000000,0,0,0.000000
1089052487,2,1,0.049488,0,0,0.000000
1089041212,1,1,0.000000,0,0,0.000000
1089041265,1,1,0.000000,0,0,0.000000
1089048963,2,1,0.000020,0,0,0.000000
755914244109,1,1,0.120672,1,1,0.120672
1089041079,1,1,0.000000,0,0,0.000000
1089041396,2,1,0.000176,1,1,0.000352
1089053127,2,6,0.000657,0,0,0.000000
1089050822,1,1,0.001999,0,0,0.000000
1089054465,2,1,0.000005,0,0,0.000000
1089044791,2,1,0.000104,1,1,0.000208
1087204296,1,0,0.046479,1,1,0.092958
1058250367,1,0,1.000072,1,1,2.000144
1089053365,5,1,0.673934,0,0,0.000000
1089049339,1,1,0.010500,0,0,0.000000
1089055870,1,2,0.000006,0,0,0.000000
1089047939,1,1,0.000849,0,0,0.000000
292057776132,1,8,0.023679,1,1,0.046990
326417514598,2,0,0.044139,2,1,0.088278
1089048584,2,1,0.000209,2,2,0.000418
1089054618,1,1,0.000005,0,0,0.000000
1089054488,2,1,0.000062,2,2,0.000124
1089044016,2,1,0.000147,1,1,0.000294
1089043306,2,1,0.000146,1,1,0.000292
1089052360,2,1,0.007063,1,1,0.013392
1088933064,1,0,0.002184,1,1,0.004368
1089051607,2,3,0.036525,0,0,0.000000
1089045308,2,1,0.000089,1,1,0.000178
1089026192,1,0,0.001034,1,1,0.001034
1089054009,2,2,0.032386,0,0,0.000000
1089054489,2,1,0.000005,0,0,0.000000
1089025570,1,0,0.001625,1,1,0.001625
1089047359,2,1,0.000205,2,2,0.000410
1089051236,2,1,0.000005,0,0,0.000000
1089050323,1,1,0.000588,0,0,0.000000
1089048127,2,1,0.056069,0,0,0.000000
1089045538,2,1,0.000072,1,1,0.000144
1089039654,2,1,0.000044,1,1,0.000088
1089050102,2,1,0.007788,1,1,0.012452
1088884921,1,0,0.052600,1,1,0.052600
1086320999,1,0,0.003107,1,1,0.006214
964531123,1,0,0.000854,1,1,0.001708
34359738465,3,0,0.000024,3,1,0.000024
1089053811,1,2,0.010410,0,0,0.000000
1089049104,2,1,0.007272,0,0,0.000000
1089038294,2,1,0.079548,2,2,0.155746
1089054076,2,1,0.136373,0,0,0.000000
1089049875,1,1,0.001481,0,0,0.000000
1089037878,2,1,0.010715,0,0,0.000000
1089041946,1,1,0.000000,0,0,0.000000
1089055976,1,1,0.000078,0,0,0.000000
1089053107,2,2,0.094948,0,0,0.000000
1089051035,2,1,17.012243,1,1,34.007516
1089041427,2,1,0.000190,1,1,0.000380
1089045017,2,1,0.000090,1,1,0.000180
1089039373,2,1,0.000038,1,1,0.000076
1088432245,1,0,0.001145,1,1,0.002290
1089052011,1,2,0.000000,0,0,0.000000
1089046539,1,1,0.172216,0,0,0.000000
1089054773,2,5,0.038585,0,0,0.000000
1089043515,1,1,0.000000,0,0,0.000000
1089041890,1,1,0.000000,0,0,0.000000
1089049313,2,1,0.001896,0,0,0.000000
1089036584,1,1,0.000822,0,0,0.000000
1089055730,2,161,53.479371,0,0,0.000000
1089050301,1,9,0.065709,0,0,0.000000
1089036379,1,1,0.001846,0,0,0.000000
1088356134,1,0,0.000371,1,1,0.000742
1089034311,1,0,0.019860,1,1,0.019860
146028888075,1,0,0.004160,1,1,0.008320
1089052369,2,1,0.003745,1,1,0.006722
1089035118,1,0,0.009748,1,1,0.009748
1089048161,1,1,0.000005,0,0,0.000000
1088974572,1,0,0.000129,1,1,0.000258
1089034728,1,0,0.005544,1,1,0.011088
1088572593,1,0,0.136845,1,1,0.273690
1297080123394,1,0,0.005178,1,1,0.005178
343597383687,2,0,0.015575,2,1,0.046725
1089041196,2,1,0.000167,1,1,0.000334
1089037645,2,2,0.040424,0,0,0.000000
1089028223,1,0,0.000064,1,1,0.000128
1089037209,2,1,0.104853,0,0,0.000000
1089045637,2,1,0.000063,1,1,0.000126
1089053176,2,1,2.999986,0,0,0.000000
1089041156,1,1,0.000000,0,0,0.000000
1089052101,2,1,0.002446,0,0,0.000000
1089039316,2,1,0.000046,1,1,0.000092
1089053352,2,1,1.032639,0,0,0.000000
1089046463,1,1,2.275714,0,0,0.000000
1089048549,1,1,0.000005,0,0,0.000000
1089044156,1,1,0.000000,0,0,0.000000
395136991280,1,2,0.002480,1,1,0.001668
1089052914,1,1,0.000078,0,0,0.000000
1089047268,2,1,0.033541,0,0,0.000000
1089039807,2,1,0.000021,1,1,0.000042
1089039622,2,1,0.000033,1,1,0.000066
1089037970,1,1,0.002597,1,1,0.005194
1089046847,1,1,0.003924,0,0,0.000000
1089046038,2,1,0.001312,0,0,0.000000
1089023859,1,0,0.013700,1,1,0.027400
1089044170,2,1,0.000144,1,1,0.000288
60129542193,1,1,0.000274,1,1,0.000400
933619893,1,0,0.000058,1,1,0.000116
1089050351,2,1,0.002757,0,0,0.000000
1089044736,2,1,0.000106,1,1,0.000212
1088746036,1,0,0.011102,1,1,0.044408
1089037796,1,47,5.127480,0,0,0.000000
1089043796,1,1,0.000000,0,0,0.000000
1089044414,1,1,0.000000,0,0,0.000000
1088458291,1,0,0.000480,1,1,0.000960
1089050412,1,1,0.000707,0,0,0.000000
1088885914,1,0,0.010400,1,1,0.020800
1089055007,2,1,0.000005,0,0,0.000000
1089026361,1,0,0.043619,1,1,0.087238
1089047546,1,2,0.001914,0,0,0.000000
1089055013,2,1,0.000005,0,0,0.000000
1088561682,1,0,0.001111,1,1,0.002222
1089037452,1,1,0.000005,0,0,0.000000
1089052688,1,1,0.000003,0,0,0.000000
1089043287,1,1,0.000000,0,0,0.000000
1089045956,1,1,0.000355,0,0,0.000000
1066804170,1,0,0.148990,1,1,0.297980
1089043430,1,1,0.000000,0,0,0.000000
1089055123,1,2,0.004430,0,0,0.000000
1089044256,2,1,0.000151,1,1,0.000302
738734374936,1,3,0.000588,1,2,0.000597
1089054817,2,1,0.000005,0,0,0.000000
1089051466,2,1,0.001381,1,1,0.000011
1089042144,1,1,0.000000,0,0,0.000000
1089044379,1,1,0.000000,0,0,0.000000
1089050288,1,6,2.815086,0,0,0.000000
1089055664,2,35,0.926640,0,0,0.000000
1089046694,2,1,0.000010,0,0,0.000000
1089050200,2,1,0.015195,0,0,0.000000
962072674350,2,2,0.042702,2,1,0.083685
1089037626,2,1,0.010143,0,0,0.000000
1089049638,2,1,0.016714,0,0,0.000000
1089046159,17,1,2.474650,1,1,2.999800
1089038559,2,1,0.000262,1,1,0.000018
1089036783,3,1,0.016406,1,1,0.001111
1089047456,2,1,0.000199,2,2,0.000389
1089036784,2,1,0.003270,1,1,0.000986
1089039581,2,1,0.000056,1,1,0.000112
1089042179,1,1,0.000000,0,0,0.000000
1089045615,2,1,0.000085,1,1,0.000170
1089044994,2,1,0.000100,1,1,0.000200
1089040838,2,1,0.000475,1,1,0.000950
1089048776,2,1,0.001340,2,2,0.002680
1089036608,2,1,0.002249,1,1,0.003810
1089041135,1,1,0.000000,0,0,0.000000
8589934596,2,0,2.620470,2,1,31.445640
1089053769,2,1,0.004462,0,0,0.000000
790273982467,1,3,2.975719,1,1,2.668826
1088650883,1,0,0.014520,1,1,0.029040
1089041984,2,1,0.000169,1,1,0.000338
1089040460,2,1,0.000176,1,1,0.000352
1089048369,2,1,0.005134,0,0,0.000000
1089040779,2,1,0.000170,1,1,0.000340
1089054520,2,1,0.000600,2,2,0.001189
1089028221,1,0,0.000064,1,1,0.000128
1089044569,2,1,0.000100,1,1,0.000200
1089038783,2,1,0.000915,2,2,0.001821
1089050306,2,1,0.015663,1,1,0.013476
1089042675,2,1,0.000170,1,1,0.000340
1089052858,1,1,0.000271,0,0,0.000000
180388626488,9,9,0.005491,9,1,0.010136
100,41,19,0.631315,41,1,0.663230
1089041103,1,1,0.000000,0,0,0.000000
1089048731,2,1,1.005651,0,0,0.000000
1087389511,1,0,0.002611,1,1,0.005222
1089047818,2,1,0.000293,2,2,0.000575
1089039704,2,1,0.000054,1,1,0.000108
369367187495,2,1,0.005043,2,1,0.010086
1089045127,2,1,0.000114,1,1,0.000228
1088994669,1,0,0.000555,1,1,0.001110
1089043410,2,1,0.000160,1,1,0.000320
1089045501,2,1,0.000070,1,1,0.000140
85899346010,5,0,0.006896,5,1,0.006896
1089047029,2,1,0.000143,0,0,0.000000
1089038763,2,1,0.000172,2,2,0.000344
1089039016,11,1,0.081726,1,1,0.003372
1088989604,1,0,0.000527,1,1,0.001054
1089053161,8,1,0.366551,0,0,0.000000
352187318360,5,0,0.001725,5,1,0.001725
1089051408,2,1,0.000138,1,1,0.000011
1089051221,2,1,0.000470,2,2,0.000940
1089046958,2,1,0.002054,0,0,0.000000
1088812081,1,0,0.000750,1,1,0.001500
1086190531,1,0,0.203008,1,1,1.421056
1089051324,2,1,0.000005,0,0,0.000000
1089037027,2,1,28.361962,0,0,0.000000
1089027090,1,0,0.001112,1,1,0.002224
1089054222,20,1,2.338600,0,0,0.000000
1089047500,1,6,0.000154,1,1,0.000044
1088760444,1,0,0.100000,1,1,0.200000
1089054492,2,1,0.000032,2,2,0.000064
1089045537,2,1,0.000074,1,1,0.000148
1086328170,1,0,0.001107,1,9,0.002214
1089024944,1,0,0.159594,1,1,0.159594
1089053908,2,1,0.001877,0,0,0.000000
335007449115,8,2,0.002242,8,1,0.004484
1089054053,2,1,0.009578,0,0,0.000000
1088812963,1,0,0.037902,1,1,0.075804
1089047863,1,1,0.000175,0,0,0.000000
1089043468,1,1,0.000000,0,0,0.000000
1089051427,2,1,0.000005,0,0,0.000000
455266533447,2,2,0.002064,2,1,0.002102
1089049714,1,3,0.035133,0,0,0.000000
1089053951,3,1,0.005472,0,0,0.000000
335007449142,5,0,0.000805,5,1,0.000805
1089045259,2,1,0.000058,0,0,0.000000
1089047073,2,1,2.926030,1,1,5.846004
1089050005,1,1,0.000172,0,0,0.000000
1089026274,1,0,1.266714,1,1,6.333570
1089054383,1,1,0.000005,0,0,0.000000
1089038326,1,1,0.025345,0,0,0.000000
103079215140,6,10,0.229353,6,5,0.565764
1085765375,1,0,0.023682,1,1,0.047364
1089036132,2,1,0.003257,1,1,0.002569
1089042588,2,1,0.000176,1,1,0.000352
1089042322,1,1,0.000000,0,0,0.000000
1089043084,2,1,0.000169,1,1,0.000338
1089052936,2,1,0.063300,0,0,0.000000
1089039124,2,1,0.000576,2,2,0.001152
1089046752,1,1,0.000580,0,0,0.000000
1089045053,2,1,0.000095,1,1,0.000190
1089042140,1,1,0.000000,0,0,0.000000
1089039113,1,1,0.000005,0,0,0.000000
1089040566,2,1,0.000158,1,1,0.000316
1089042645,1,1,0.000000,0,0,0.000000
1089053049,2,1,0.546816,0,0,0.000000
1089040050,2,1,0.000008,1,1,0.000016
1089052614,1,1,0.000005,0,0,0.000000
1089055287,2,1,0.000005,0,0,0.000000
652835029017,3,2,0.000825,3,1,0.001650
1089038950,2,1,0.000005,0,0,0.000000
1089036425,1,13,1.396395,1,1,0.209730
1089044962,2,1,0.000101,1,1,0.000202
983711037,1,0,9.499481,1,1,18.998962
1089024310,1,0,0.406743,1,1,0.813486
1023095283,1,0,0.028427,1,1,0.056854
575525617756,2,0,0.009137,2,1,0.018274
1089052935,1,5,2.945010,0,0,0.000000
1089052283,2,1,0.198686,0,0,0.000000
1089041036,2,1,0.000188,1,1,0.000376
1089038653,2,1,0.011820,0,0,0.000000
1089052582,2,1,0.000005,0,0,0.000000
1089045633,2,1,0.000072,1,1,0.000144
1089048560,2,1,0.000212,2,2,0.000424
1089036135,2,1,0.001541,0,0,0.000000
1089054396,2,1,0.000405,2,2,0.000810
257698037791,1,4,0.038883,1,1,0.048766
472446402594,2,8,0.005520,2,3,0.004802
1089054536,2,1,0.000939,1,1,0.000011
704374636556,3,0,0.093061,3,1,0.093061
1089036846,1,2,1.615778,0,0,0.000000
1089039905,2,1,0.000033,1,1,0.000066
1089051712,1,7,0.054642,0,0,0.000000
1089040736,2,1,0.000162,1,1,0.000324
1089054168,2,1,0.000289,1,1,0.000020
1088550174,1,0,0.000937,1,1,0.000937
1089035076,1,0,0.000010,1,1,0.000020
146028888105,3,0,0.056742,3,1,0.113484
1089043586,1,1,0.000000,0,0,0.000000
1089053275,2,1,2.884565,0,0,0.000000
1088621716,1,0,0.005100,1,1,0.005100
1089055764,2,1,0.499812,0,0,0.000000
1089046932,1,1,0.001630,0,0,0.000000
1089048356,2,1,0.018946,0,0,0.000000
1089051622,2,1,0.006005,1,1,0.005899
1089048279,1,1,0.000005,0,0,0.000000
1089055514,2,1,0.002000,2,2,0.004000
1089047578,2,1,0.000005,0,0,0.000000
541165879377,7,0,0.624629,7,1,1.249258
661424963662,2,0,0.001777,2,1,0.003554
1089050879,2,1,0.015010,0,0,0.000000
1089052889,4,1,4.866228,0,0,0.000000
1089049073,2,1,0.001774,1,1,0.003510
42949673009,5,0,0.002210,5,1,0.002210
1089024332,1,0,1.058028,1,1,2.116056
1089050739,1,3,0.000000,0,0,0.000000
1089038227,2,1,0.015009,0,0,0.000000
1089052370,2,1,0.003357,1,1,0.005276
1089054505,2,1,0.000005,0,0,0.000000
1089043269,2,1,0.000170,1,1,0.000340
1089049543,2,1,0.208472,0,0,0.000000
1089036091,1,1,0.000985,0,0,0.000000
1089043094,2,1,0.000188,1,1,0.000376
1089054401,2,1,0.000005,0,0,0.000000
1089049494,2,1,0.081860,0,0,0.000000
1089043829,1,1,0.000000,0,0,0.000000
1089038099,1,2,0.045568,0,0,0.000000
1089037315,2,1,0.000749,1,1,0.000011
1089041123,2,1,0.000176,1,1,0.000352
1089041384,2,1,0.000160,1,1,0.000320
1089042438,2,1,0.000188,1,1,0.000376
1089050180,1,1,0.009494,0,0,0.000000
1089047832,2,1,0.001396,2,2,0.002781
1089041722,1,1,0.000000,0,0,0.000000
1089052880,2,1,0.008892,0,0,0.000000
1089041474,1,1,0.000000,0,0,0.000000
1089053297,2,1,0.013665,0,0,0.000000
1089051379,2,1,0.000669,1,1,0.000011
1089039427,2,1,0.000046,1,1,0.000092
1089041951,1,1,0.000000,0,0,0.000000
1089055220,2,1,0.008230,1,1,0.000886
1089039479,2,1,0.000056,1,1,0.000112
996432412691,1,2,0.001775,1,1,0.002238
395136991265,1,1,0.000035,1,1,0.000030
1089055274,2,1,0.229381,0,0,0.000000
1089037335,2,1,0.000418,2,2,0.000825
1089038654,2,1,0.010489,0,0,0.000000
1089038347,2,1,0.001961,2,2,0.003915
1088983399,1,0,0.061527,1,1,0.123054
971828486,1,0,0.024292,1,1,0.048584
1089033888,1,0,2.075246,1,1,10.376230
1089041456,2,1,0.000181,1,1,0.000362
377957122087,6,0,0.000809,6,1,0.000809
1089054068,3,1,0.000993,0,0,0.000000
1089055418,2,1,0.003579,0,0,0.000000
1089039566,2,1,0.000046,1,1,0.000092
1089051781,3,1,0.000374,1,1,0.000034
1089047972,2,2,0.007826,0,0,0.000000
1089036285,2,1,0.040230,1,1,0.069664
652835029060,2,2,0.000491,2,1,0.001455
1089038555,2,1,0.000494,1,1,0.000018
1089027802,1,0,0.000276,1,1,0.000552
1089044774,2,1,0.000117,1,1,0.000234
1089055439,2,1,0.002937,0,0,0.000000
1089045668,2,1,0.000109,1,1,0.000218
1088468263,1,0,0.001523,1,1,0.003046
1089043537,2,1,0.000151,1,1,0.000302
1089045234,2,1,0.000087,1,1,0.000174
1084200184,1,0,0.004637,1,1,0.009274
532575944712,2,0,0.007867,2,1,0.007867
1089041463,2,1,0.000170,1,1,0.000340
1089038843,2,1,0.000689,2,2,0.001369
1089034101,1,0,0.002231,1,1,0.004462
1089048364,2,1,0.010750,1,1,0.018370
1089042631,2,1,0.000165,1,1,0.000330
1089027826,1,0,0.001147,1,1,0.002294
1087681835,1,0,0.011200,1,1,0.011200
1089037942,2,1,0.002191,2,2,0.008734
1089042437,2,1,0.000146,1,1,0.000292
1073807873,1,0,0.000313,1,1,0.000626
1089053838,1,1,0.000172,0,0,0.000000
1086748699,1,0,0.004468,1,1,0.008936
1089042577,2,1,0.000172,1,1,0.000344
1089046221,5,1,1.069892,1,1,0.003093
1089051577,1,1,0.008436,0,0,0.000000
1088654574,1,0,0.000122,1,1,0.000244
1089046750,3,1,0.000102,0,0,0.000000
1089036042,2,1,0.010162,0,0,0.000000
1089041454,2,1,0.000186,1,1,0.000372
1089040209,2,1,3.271640,2,2,6.483924
541165879307,1,1,0.007824,1,1,0.007824
1089036588,2,1,0.000060,0,0,0.000000
1089044258,1,1,0.000000,0,0,0.000000
1089053339,1,1,0.006623,0,0,0.000000
1089055219,1,1,0.000425,0,0,0.000000
1089047722,1,1,0.000005,0,0,0.000000
1089045461,2,1,0.000089,1,1,0.000178
1089048567,2,1,0.000003,0,0,0.000000
309237645370,2,5,0.021715,2,4,0.026381
1089047046,2,1,0.001268,2,2,0.002523
1089049596,3,1,1.009604,0,0,0.000000
1079856591,1,0,0.296846,1,1,0.593692
171798691906,3,0,0.023451,3,1,0.023451
1089044745,2,1,0.000106,1,1,0.000212
1049065045,1,0,0.040863,1,1,0.081726
377957122052,1,2,0.286415,1,1,0.307239
1089039520,2,1,0.000028,1,1,0.000056
25769803785,2,1,0.022581,2,1,0.045162
1089043854,1,1,0.000000,0,0,0.000000
1089051368,1,1,0.000005,0,0,0.000000
1089054443,2,1,0.000005,0,0,0.000000
1089052153,2,2,0.016192,0,0,0.000000
1013612281894,1,2,0.002480,1,1,0.001668
1089052501,1,3,0.025374,0,0,0.000000
403726925911,2,0,0.005627,2,1,0.011254
1089046715,1,1,0.001659,1,1,0.001659
1089045291,2,1,0.000072,1,1,0.000144
1088639275,1,0,0.002931,1,1,0.005862
1088551318,1,0,0.003216,1,1,0.006432
1089039510,2,1,0.000054,1,1,0.000108
1089051187,2,1,0.017793,2,2,0.035576
1088548955,1,0,0.006402,1,1,0.012804
1089050049,1,1,0.000350,0,0,0.000000
180388626458,2,0,0.004490,2,1,0.008980
1089052095,2,1,0.004161,0,0,0.000000
386547056645,2,0,0.003762,2,1,0.003762
1086893452,1,0,0.028414,1,1,0.056828
1089052947,1,1,0.000669,0,0,0.000000
1089036161,3,1,0.446183,1,1,1.781532
1089050382,1,1,0.004184,0,0,0.000000
1089044708,2,1,0.000102,1,1,0.000204
171798691864,4,0,0.001317,4,1,0.001317
1088060904,1,0,0.000220,1,1,0.000440
1089047536,1,1,0.000520,0,0,0.000000
1089037649,2,1,0.092590,0,0,0.000000
1089039202,2,1,0.001549,0,0,0.000000
1088055563,1,0,0.005037,1,1,0.010074
1089036970,2,1,0.000485,2,2,0.000970
1089051046,4,1,0.360421,3,3,0.671785
1089037399,2,1,0.000232,2,2,0.000453
1089048001,2,3,0.009717,0,0,0.000000
1089050402,1,2,0.000000,0,0,0.000000
1089036671,2,1,0.533439,0,0,0.000000
68719476793,2,1,0.003198,2,1,0.006396
1089046525,2,59,274.779700,0,0,0.000000
1089054959,2,1,1.098675,0,0,0.000000
1089049632,2,1,0.006491,0,0,0.000000
1089049962,1,3,0.111828,0,0,0.000000
1089040950,2,1,0.000190,1,1,0.000380
1089036078,1,4,0.550212,1,1,0.137553
1089055491,2,1,0.000003,0,0,0.000000
981764014,1,0,0.256872,1,1,0.513744
1089045632,2,1,0.000074,1,1,0.000148
1086219661,1,0,0.213644,1,1,0.213644
1089049825,2,1,0.016408,0,0,0.000000
1089042729,1,1,0.000000,0,0,0.000000
1088767075,1,0,0.000299,1,1,0.000598
1085843619,1,0,0.030607,1,1,0.061214
1089023914,1,0,0.010607,1,1,0.021214
1089043460,2,1,0.000153,1,1,0.000306
1089049261,2,1,2.331081,1,1,4.660562
1089042977,2,1,0.000188,1,1,0.000376
1088026625,1,0,0.002079,1,1,0.004158
1089050055,2,1,0.000212,0,0,0.000000
1089046641,2,1,0.004547,0,0,0.000000
566935683090,1,2,0.002489,1,1,0.001674
1088759632,1,0,0.002914,1,1,0.008742
1089042948,1,1,0.000000,0,0,0.000000
1089048588,1,1,0.000003,0,0,0.000000
1089039165,2,1,0.000019,1,1,0.000038
1089008907,1,0,0.022623,1,1,0.045246
1089041738,2,1,0.000179,1,1,0.000358
1071063503,1,0,0.004844,1,1,0.014532
1083933373,1,0,0.118721,1,1,0.237442
1089049708,1,1,0.005550,0,0,0.000000
1089054491,2,1,0.000005,0,0,0.000000
1082163423,1,0,0.000196,1,1,0.000196
1089048248,1,1,0.000010,0,0,0.000000
1089047769,2,1,0.000171,1,1,0.000011
1089039228,2,1,0.000331,0,0,0.000000
1089041900,1,1,0.000000,0,0,0.000000
1089046442,1,2,0.000022,1,1,0.000011
1089054510,2,1,0.000332,2,2,0.000664
1089049973,2,1,0.074184,0,0,0.000000
1089041303,1,1,0.000000,0,0,0.000000
1089039861,2,1,0.000023,1,1,0.000046
1089041460,2,1,0.000176,1,1,0.000352
1088001245,1,0,0.000019,1,1,0.000038
42949672987,3,6,0.015378,3,2,0.010396
1089053966,1,2,0.007200,0,0,0.000000
678604832790,1,2,0.003442,1,1,0.006576
1089036432,2,1,0.000822,1,1,0.000354
1088462048,1,0,0.002725,1,1,0.005450
1089039483,2,1,0.000046,1,1,0.000092
1089048159,1,1,0.000005,0,0,0.000000
1089025250,1,0,0.062568,1,1,0.062568
1089035992,1,0,0.931034,1,1,1.862068
1089036433,2,1,0.000822,1,1,0.000354
1089052033,2,1,0.000578,0,0,0.000000
1089042462,2,1,0.000179,1,1,0.000358
1088326943,1,0,0.017904,1,1,0.035808
1089043343,2,1,0.000188,1,1,0.000376
1088813710,1,0,0.000702,1,1,0.001404
1089051918,1,1,0.000132,0,0,0.000000
755914244125,2,1,0.025807,2,1,0.051614
1089033013,1,0,14.963703,1,1,29.927406
1089053096,1,2,0.009070,0,0,0.000000
1089054833,2,1,0.012779,0,0,0.000000
1089011312,1,0,0.000009,1,1,0.000018
1089027062,1,0,0.000485,1,1,0.000970
1089038774,1,2,0.004380,1,1,0.004380
1087667267,1,0,0.003928,1,1,0.007856
1089044058,1,1,0.000000,0,0,0.000000
1088636351,1,0,0.002036,1,1,0.002036
1089049857,2,4,0.742620,1,1,0.049574
1089047109,1,1,0.000057,0,0,0.000000
1089051465,1,1,0.000005,0,0,0.000000
34359738376,1,1,0.595669,1,1,0.992835
1089044123,1,1,0.000000,0,0,0.000000
1089052379,1,1,0.000003,0,0,0.000000
1089050192,1,1,0.003915,0,0,0.000000
1089052810,2,1,0.045356,1,1,0.090296
1089043570,1,1,0.000000,0,0,0.000000
1089049039,1,7,0.037947,0,0,0.000000
1088597050,1,0,0.069230,1,1,0.138460
1088744360,1,0,0.005495,1,1,0.010990
1088317201,1,0,0.003102,1,1,0.006204
987842478101,1,2,0.010124,1,1,0.019600
1089036524,1,1,0.001209,0,0,0.000000
1089043087,2,1,0.000163,1,1,0.000326
1088786378,1,0,38.785860,1,1,77.571720
1088317506,1,0,0.001745,1,1,0.003490
1089047298,2,4,1.790840,0,0,0.000000
1089037629,2,2,0.021602,0,0,0.000000
824633720859,1,0,0.011998,1,1,0.011998
1089033091,1,0,0.031242,1,1,0.062484
1089044811,2,1,0.000106,1,1,0.000212
1089047066,2,1,4.957408,1,1,9.809072
1089050427,3,2,0.008376,1,1,0.020860
1088925976,1,0,1.659021,1,1,6.636084
1089055635,1,1,0.000005,0,0,0.000000
1089045471,2,1,0.000095,1,1,0.000190
1089028214,1,0,0.000064,1,1,0.000128
1086839809,1,0,0.019486,1,1,0.038972
1088639432,1,0,0.003558,1,1,0.007116
1089052125,1,4,0.024000,0,0,0.000000
1088389611,1,0,0.071403,1,1,0.142806
1050798538,1,0,0.001576,1,1,0.001576
1089048795,1,7,0.018928,0,0,0.000000
1089050390,1,1,0.000321,0,0,0.000000
1083280058,1,0,0.064823,1,1,0.194469
1089051819,1,1,0.000005,0,0,0.000000
1089054977,1,1,0.003097,0,0,0.000000
1088629004,1,0,0.000408,1,1,0.000816
1089036306,1,2,0.001564,0,0,0.000000
1089054619,2,1,0.000496,1,1,0.000011
1089048523,1,1,0.000005,0,0,0.000000
1089041847,1,1,0.000000,0,0,0.000000
171798691867,1,2,0.005482,1,1,0.002790
1089042221,1,1,0.000000,0,0,0.000000
1089037523,1,1,0.000003,0,0,0.000000
1089039008,1,1,0.000403,0,0,0.000000
1089044441,1,1,0.000000,0,0,0.000000
1089037201,1,1,0.000005,0,0,0.000000
1089040280,2,1,0.000013,1,1,0.000026
1089043640,1,1,0.000000,0,0,0.000000
1089055668,15,1,20.136507,0,0,0.000000
1089049402,6,1,0.036392,1,1,0.241227
1089045645,2,1,0.000088,1,1,0.000176
1089044093,1,1,0.000000,0,0,0.000000
